[popgym_gru_MultiarmedBanditEasy_s0] MultiarmedBanditEasy memory=gru params=0.15M B=64 L=128 device=cpu
ep    1 steps   0.01M  mean_ep     nan  MMER -1000000000.000  eps    0     4959 steps/s
ep  154 steps   1.26M  mean_ep  -0.014  MMER   0.056  eps   64     4774 steps/s
ep  155 steps   1.27M  mean_ep  -0.029  MMER   0.056  eps   64     4774 steps/s
ep  156 steps   1.28M  mean_ep     nan  MMER   0.056  eps    0     4774 steps/s
ep  157 steps   1.29M  mean_ep  -0.003  MMER   0.056  eps   64     4775 steps/s
ep  158 steps   1.29M  mean_ep   0.008  MMER   0.056  eps   64     4775 steps/s
ep  159 steps   1.30M  mean_ep     nan  MMER   0.056  eps    0     4776 steps/s
ep  160 steps   1.31M  mean_ep  -0.010  MMER   0.056  eps   64     4777 steps/s
ep  161 steps   1.32M  mean_ep   0.046  MMER   0.056  eps   64     4778 steps/s
ep  162 steps   1.33M  mean_ep     nan  MMER   0.056  eps    0     4778 steps/s
ep  163 steps   1.34M  mean_ep  -0.012  MMER   0.056  eps   64     4778 steps/s
ep  164 steps   1.34M  mean_ep     nan  MMER   0.056  eps    0     4779 steps/s
ep  165 steps   1.35M  mean_ep  -0.027  MMER   0.056  eps   64     4779 steps/s
ep  166 steps   1.36M  mean_ep  -0.005  MMER   0.056  eps   64     4780 steps/s
ep  167 steps   1.37M  mean_ep     nan  MMER   0.056  eps    0     4781 steps/s
ep  168 steps   1.38M  mean_ep  -0.022  MMER   0.056  eps   64     4781 steps/s
ep  169 steps   1.38M  mean_ep   0.012  MMER   0.056  eps   64     4782 steps/s
ep  170 steps   1.39M  mean_ep     nan  MMER   0.056  eps    0     4781 steps/s
ep  171 steps   1.40M  mean_ep   0.012  MMER   0.056  eps   64     4781 steps/s
ep  172 steps   1.41M  mean_ep  -0.040  MMER   0.056  eps   64     4782 steps/s
ep  173 steps   1.42M  mean_ep     nan  MMER   0.056  eps    0     4782 steps/s
ep  174 steps   1.43M  mean_ep   0.037  MMER   0.056  eps   64     4782 steps/s
ep  175 steps   1.43M  mean_ep  -0.013  MMER   0.056  eps   64     4782 steps/s
ep  176 steps   1.44M  mean_ep     nan  MMER   0.056  eps    0     4783 steps/s
ep  177 steps   1.45M  mean_ep  -0.048  MMER   0.056  eps   64     4783 steps/s
ep  178 steps   1.46M  mean_ep     nan  MMER   0.056  eps    0     4784 steps/s
ep  179 steps   1.47M  mean_ep   0.043  MMER   0.056  eps   64     4784 steps/s
ep  180 steps   1.47M  mean_ep   0.001  MMER   0.056  eps   64     4784 steps/s
ep  181 steps   1.48M  mean_ep     nan  MMER   0.056  eps    0     4785 steps/s
ep  182 steps   1.49M  mean_ep  -0.008  MMER   0.056  eps   64     4785 steps/s
ep  183 steps   1.50M  mean_ep  -0.022  MMER   0.056  eps   64     4786 steps/s
ep  184 steps   1.51M  mean_ep     nan  MMER   0.056  eps    0     4786 steps/s
ep  185 steps   1.52M  mean_ep   0.007  MMER   0.056  eps   64     4787 steps/s
ep  186 steps   1.52M  mean_ep  -0.039  MMER   0.056  eps   64     4787 steps/s
ep  187 steps   1.53M  mean_ep     nan  MMER   0.056  eps    0     4785 steps/s
ep  188 steps   1.54M  mean_ep  -0.010  MMER   0.056  eps   64     4786 steps/s
ep  189 steps   1.55M  mean_ep     nan  MMER   0.056  eps    0     4786 steps/s
ep  190 steps   1.56M  mean_ep  -0.017  MMER   0.056  eps   64     4787 steps/s
ep  191 steps   1.56M  mean_ep  -0.012  MMER   0.056  eps   64     4787 steps/s
ep  192 steps   1.57M  mean_ep     nan  MMER   0.056  eps    0     4787 steps/s
ep  193 steps   1.58M  mean_ep   0.069  MMER   0.069  eps   64     4787 steps/s
ep  194 steps   1.59M  mean_ep  -0.021  MMER   0.069  eps   64     4788 steps/s
